x1,x2,x3,x4,x5,x6,x7,x8,x9,y
26,1,41.0,1,< 1 Year,No,33270.0,152.0,78,0
46,1,8.0,0,1-2 Year,Yes,37790.0,124.0,93,1
31,1,15.0,1,< 1 Year,No,30465.0,152.0,25,0
36,1,19.0,0,1-2 Year,Yes,2630.0,157.0,285,0
23,1,32.0,0,< 1 Year,Yes,32971.0,152.0,31,0
58,1,8.0,0,> 2 Years,Yes,70374.0,26.0,162,0
21,1,15.0,0,< 1 Year,Yes,29067.0,160.0,196,0
65,1,20.0,0,1-2 Year,No,2630.0,124.0,158,0
23,1,8.0,1,< 1 Year,No,45743.0,152.0,54,0
32,1,40.0,0,< 1 Year,Yes,2630.0,152.0,174,1
23,1,28.0,1,< 1 Year,No,27950.0,152.0,276,0
49,1,28.0,1,1-2 Year,No,46719.0,122.0,94,0
39,1,41.0,0,1-2 Year,Yes,2630.0,154.0,55,0
23,1,47.0,0,< 1 Year,No,30351.0,152.0,52,0
80,1,28.0,0,1-2 Year,Yes,22964.0,122.0,259,0
28,1,15.0,0,< 1 Year,Yes,2630.0,160.0,95,0
46,1,28.0,1,1-2 Year,No,41344.0,124.0,114,0
26,1,30.0,1,< 1 Year,No,22635.0,160.0,55,0
20,1,33.0,1,< 1 Year,No,2630.0,158.0,47,0
79,1,46.0,0,1-2 Year,Yes,26880.0,26.0,14,0
30,1,35.0,1,< 1 Year,No,33962.0,152.0,95,0
33,1,18.0,1,< 1 Year,No,26390.0,152.0,150,0
46,1,11.0,0,1-2 Year,Yes,2630.0,157.0,38,1
21,1,46.0,1,< 1 Year,No,39214.0,152.0,133,0
49,1,28.0,1,1-2 Year,Yes,47666.0,154.0,210,0
41,1,28.0,1,1-2 Year,No,25435.0,124.0,244,0
71,1,29.0,0,1-2 Year,Yes,65074.0,124.0,20,0
51,1,28.0,0,> 2 Years,Yes,54856.0,26.0,238,0
49,1,28.0,1,1-2 Year,No,43278.0,124.0,264,0
34,1,22.0,0,1-2 Year,Yes,34036.0,26.0,10,1
52,1,28.0,0,1-2 Year,Yes,43057.0,124.0,127,0
46,1,15.0,1,1-2 Year,No,37134.0,26.0,211,0
27,1,21.0,0,< 1 Year,No,2630.0,152.0,138,0
27,1,50.0,1,< 1 Year,No,37926.0,152.0,190,0
62,1,28.0,0,1-2 Year,No,79856.0,26.0,200,0
48,1,28.0,0,> 2 Years,Yes,57875.0,26.0,262,1
20,1,35.0,0,< 1 Year,Yes,30958.0,160.0,122,0
27,1,8.0,1,1-2 Year,No,42106.0,26.0,20,0
75,1,47.0,1,1-2 Year,No,29181.0,16.0,54,0
45,1,28.0,1,1-2 Year,No,31810.0,122.0,203,0
25,1,6.0,1,< 1 Year,No,28036.0,152.0,281,0
61,1,28.0,0,1-2 Year,Yes,23421.0,156.0,282,1
71,1,50.0,0,1-2 Year,Yes,35100.0,124.0,207,0
25,1,28.0,0,< 1 Year,Yes,49125.0,122.0,157,0
60,1,28.0,0,> 2 Years,Yes,32149.0,25.0,135,0
46,1,3.0,0,1-2 Year,Yes,32796.0,26.0,214,0
21,1,40.0,1,< 1 Year,No,2630.0,160.0,52,0
65,1,33.0,0,1-2 Year,Yes,38706.0,26.0,275,0
43,1,28.0,0,1-2 Year,Yes,43539.0,26.0,142,0
27,1,2.0,1,< 1 Year,No,30561.0,152.0,29,0
21,1,29.0,1,< 1 Year,No,26098.0,152.0,26,0
26,1,28.0,1,< 1 Year,No,42684.0,152.0,75,0
51,1,50.0,0,1-2 Year,Yes,31739.0,18.0,48,0
24,1,8.0,1,< 1 Year,No,33526.0,152.0,58,0
24,1,3.0,1,< 1 Year,No,22969.0,152.0,83,0
25,1,15.0,1,< 1 Year,No,31081.0,152.0,46,0
25,1,46.0,1,< 1 Year,No,28941.0,151.0,231,0
33,1,28.0,1,1-2 Year,No,57038.0,163.0,132,0
27,1,21.0,1,< 1 Year,No,68275.0,152.0,96,0
26,1,9.0,1,< 1 Year,No,29798.0,152.0,172,0
21,1,18.0,1,< 1 Year,No,31157.0,152.0,243,0
38,1,28.0,0,1-2 Year,Yes,25872.0,26.0,214,0
32,1,28.0,1,< 1 Year,No,38181.0,152.0,101,0
63,1,28.0,0,1-2 Year,Yes,23185.0,26.0,212,1
26,1,28.0,1,< 1 Year,No,28076.0,152.0,226,0
79,1,28.0,0,> 2 Years,Yes,41102.0,122.0,153,1
38,1,11.0,1,1-2 Year,No,27574.0,124.0,276,0
20,1,46.0,1,< 1 Year,No,34789.0,160.0,41,0
24,1,8.0,0,< 1 Year,Yes,40409.0,152.0,175,0
27,1,30.0,1,< 1 Year,No,25569.0,152.0,49,0
65,1,15.0,1,1-2 Year,No,40823.0,26.0,145,0
31,1,38.0,1,< 1 Year,No,31787.0,152.0,17,0
25,1,18.0,1,< 1 Year,Yes,23511.0,152.0,180,0
46,1,7.0,0,1-2 Year,No,51003.0,124.0,199,0
43,1,28.0,1,1-2 Year,No,35054.0,26.0,54,0
67,1,3.0,1,1-2 Year,No,23300.0,124.0,178,0
21,1,47.0,0,< 1 Year,Yes,29115.0,152.0,226,0
38,1,8.0,1,1-2 Year,No,44657.0,26.0,55,0
43,1,46.0,0,< 1 Year,Yes,39111.0,26.0,122,1
52,1,26.0,0,1-2 Year,Yes,31163.0,26.0,225,1
52,1,45.0,0,1-2 Year,Yes,28551.0,26.0,74,0
55,1,8.0,0,1-2 Year,Yes,40212.0,124.0,90,0
38,1,28.0,0,1-2 Year,Yes,26280.0,26.0,256,0
47,1,28.0,0,> 2 Years,Yes,37804.0,26.0,129,0
60,1,46.0,1,1-2 Year,No,22617.0,124.0,145,0
55,1,28.0,0,1-2 Year,Yes,46892.0,61.0,66,0
22,1,13.0,0,< 1 Year,No,28848.0,152.0,44,0
23,1,36.0,0,< 1 Year,Yes,2630.0,152.0,183,0
39,1,41.0,0,1-2 Year,Yes,26516.0,26.0,260,1
58,1,28.0,0,1-2 Year,Yes,59241.0,26.0,272,1
31,1,28.0,0,1-2 Year,Yes,2630.0,157.0,225,1
43,1,28.0,0,1-2 Year,Yes,27551.0,124.0,134,1
46,1,28.0,0,1-2 Year,Yes,2630.0,152.0,222,0
25,1,30.0,1,< 1 Year,No,2630.0,152.0,192,0
20,1,11.0,1,< 1 Year,No,33094.0,160.0,296,0
25,1,33.0,1,< 1 Year,No,31183.0,152.0,49,0
23,1,48.0,1,< 1 Year,No,2630.0,152.0,119,0
27,1,30.0,1,< 1 Year,No,28244.0,152.0,240,0
21,1,13.0,0,< 1 Year,Yes,30024.0,152.0,45,0
46,1,28.0,1,1-2 Year,No,105939.0,124.0,234,0
39,1,48.0,0,1-2 Year,Yes,2630.0,124.0,66,0
33,1,29.0,0,< 1 Year,Yes,2630.0,156.0,252,0
36,1,3.0,1,1-2 Year,No,2630.0,152.0,125,0
65,1,1.0,1,1-2 Year,No,2630.0,26.0,82,0
26,1,8.0,1,< 1 Year,No,37382.0,152.0,235,0
23,1,45.0,1,< 1 Year,No,26103.0,152.0,282,0
52,1,8.0,0,1-2 Year,Yes,32649.0,124.0,213,0
50,1,28.0,0,> 2 Years,Yes,50986.0,124.0,195,0
31,1,28.0,1,< 1 Year,No,53716.0,152.0,138,0
27,1,33.0,0,< 1 Year,Yes,37261.0,152.0,57,1
46,1,28.0,0,1-2 Year,Yes,35074.0,26.0,90,0
39,1,36.0,0,1-2 Year,No,28329.0,26.0,267,0
32,1,4.0,0,1-2 Year,Yes,2630.0,157.0,195,0
64,1,16.0,0,1-2 Year,No,2630.0,160.0,199,0
36,1,28.0,1,1-2 Year,No,49455.0,13.0,296,0
23,1,15.0,0,< 1 Year,Yes,2630.0,151.0,33,0
21,1,27.0,0,< 1 Year,Yes,22793.0,152.0,252,0
21,1,30.0,0,< 1 Year,Yes,27672.0,152.0,258,0
44,1,1.0,1,1-2 Year,No,2630.0,124.0,283,0
24,1,30.0,1,< 1 Year,No,24222.0,152.0,75,0
47,1,28.0,0,1-2 Year,Yes,42811.0,26.0,218,0
23,1,30.0,0,1-2 Year,Yes,25859.0,124.0,267,0
66,1,39.0,0,> 2 Years,Yes,62227.0,127.0,252,0
45,1,41.0,0,1-2 Year,Yes,2630.0,156.0,209,0
25,1,13.0,0,< 1 Year,No,38467.0,152.0,117,0
42,1,28.0,0,1-2 Year,Yes,37250.0,24.0,150,0
31,1,41.0,1,< 1 Year,No,25216.0,152.0,267,0
25,1,28.0,1,< 1 Year,No,39474.0,152.0,217,0
22,1,10.0,0,< 1 Year,Yes,42179.0,152.0,243,0
45,1,8.0,0,1-2 Year,Yes,29535.0,124.0,170,0
55,1,0.0,0,1-2 Year,Yes,2630.0,26.0,154,0
33,1,11.0,1,< 1 Year,No,30698.0,152.0,259,0
54,1,8.0,0,1-2 Year,Yes,30764.0,150.0,288,0
23,1,46.0,1,< 1 Year,No,24548.0,160.0,86,0
23,1,13.0,1,< 1 Year,No,30439.0,152.0,42,0
27,1,34.0,1,< 1 Year,No,32848.0,152.0,15,0
33,1,28.0,0,< 1 Year,Yes,38378.0,124.0,26,1
41,1,11.0,0,1-2 Year,Yes,31631.0,26.0,91,0
27,1,11.0,1,< 1 Year,No,35783.0,152.0,218,0
59,1,28.0,0,> 2 Years,Yes,32454.0,26.0,39,0
51,1,46.0,0,> 2 Years,Yes,24936.0,93.0,218,0
25,1,8.0,1,< 1 Year,No,37141.0,152.0,293,0
24,1,41.0,0,< 1 Year,Yes,2630.0,152.0,289,0
37,1,1.0,0,1-2 Year,Yes,2630.0,124.0,161,0
25,1,28.0,0,< 1 Year,Yes,63504.0,124.0,234,0
23,1,28.0,1,< 1 Year,No,2630.0,152.0,182,0
20,1,3.0,1,< 1 Year,No,26614.0,160.0,227,0
27,1,50.0,1,< 1 Year,No,39573.0,152.0,20,0
38,1,28.0,0,1-2 Year,Yes,28801.0,124.0,43,0
24,1,8.0,1,< 1 Year,No,39077.0,152.0,58,0
38,1,28.0,1,1-2 Year,No,2630.0,122.0,173,0
26,1,46.0,1,< 1 Year,No,28938.0,160.0,276,0
24,1,21.0,1,< 1 Year,No,37417.0,152.0,14,0
49,1,28.0,1,1-2 Year,Yes,28749.0,26.0,198,0
48,1,24.0,1,1-2 Year,No,2630.0,160.0,231,0
26,1,28.0,1,< 1 Year,No,41615.0,152.0,221,0
23,1,15.0,1,< 1 Year,No,27281.0,152.0,235,0
31,1,12.0,0,< 1 Year,Yes,45584.0,124.0,18,1
43,1,28.0,1,1-2 Year,No,36216.0,124.0,203,0
59,1,29.0,0,1-2 Year,Yes,33995.0,26.0,73,0
68,1,8.0,0,1-2 Year,Yes,54841.0,7.0,248,0
38,1,15.0,0,1-2 Year,Yes,24446.0,26.0,282,0
43,1,28.0,1,1-2 Year,No,41082.0,26.0,116,0
24,1,47.0,1,< 1 Year,No,37697.0,152.0,49,0
33,1,23.0,1,1-2 Year,No,23188.0,156.0,39,0
41,1,28.0,1,1-2 Year,No,53810.0,26.0,108,0
24,1,28.0,0,< 1 Year,Yes,33869.0,124.0,184,0
40,1,37.0,1,1-2 Year,No,33585.0,124.0,221,0
22,1,45.0,0,< 1 Year,Yes,28211.0,152.0,210,0
61,1,8.0,0,1-2 Year,Yes,27300.0,26.0,139,0
21,1,39.0,1,< 1 Year,No,29306.0,152.0,91,0
68,1,9.0,1,1-2 Year,No,29090.0,16.0,130,0
23,1,47.0,0,< 1 Year,No,34563.0,26.0,49,0
39,1,9.0,0,1-2 Year,Yes,25703.0,26.0,263,0
43,1,28.0,0,1-2 Year,Yes,26611.0,47.0,246,0
48,1,28.0,0,1-2 Year,Yes,30450.0,26.0,232,0
52,1,28.0,0,1-2 Year,Yes,34689.0,26.0,88,0
38,1,28.0,0,1-2 Year,Yes,30878.0,157.0,46,0
28,1,41.0,0,< 1 Year,Yes,30710.0,152.0,47,0
49,1,24.0,1,1-2 Year,No,2630.0,124.0,75,0
37,1,28.0,0,1-2 Year,Yes,47609.0,124.0,29,1
45,1,28.0,1,1-2 Year,No,31153.0,122.0,161,0
40,1,28.0,1,1-2 Year,No,37525.0,26.0,166,0
45,1,28.0,0,1-2 Year,Yes,51320.0,124.0,240,1
27,1,28.0,1,< 1 Year,No,76801.0,152.0,58,0
71,1,8.0,1,1-2 Year,No,32245.0,26.0,129,0
43,1,46.0,0,1-2 Year,Yes,36933.0,124.0,98,1
44,1,29.0,0,1-2 Year,No,2630.0,26.0,70,1
65,1,28.0,1,1-2 Year,No,2630.0,26.0,107,0
34,1,41.0,0,1-2 Year,Yes,50292.0,12.0,28,0
39,1,6.0,0,1-2 Year,Yes,31117.0,124.0,116,0
24,1,15.0,0,< 1 Year,Yes,30747.0,152.0,71,0
25,1,28.0,0,< 1 Year,Yes,34477.0,152.0,298,1
52,1,28.0,0,1-2 Year,Yes,47264.0,124.0,22,1
25,1,17.0,0,< 1 Year,No,2630.0,152.0,147,0
21,1,13.0,0,< 1 Year,Yes,21922.0,152.0,244,1
45,1,28.0,1,1-2 Year,No,30352.0,26.0,262,0
56,1,28.0,0,1-2 Year,Yes,30854.0,157.0,261,1
76,1,28.0,1,1-2 Year,No,39642.0,26.0,76,0
39,1,21.0,1,1-2 Year,No,38782.0,26.0,134,0
42,1,39.0,0,> 2 Years,Yes,2630.0,26.0,283,0
24,1,25.0,1,< 1 Year,No,25687.0,152.0,55,0
42,1,11.0,1,1-2 Year,Yes,22407.0,152.0,229,0
21,1,46.0,1,< 1 Year,No,34468.0,160.0,200,0
24,1,13.0,1,< 1 Year,No,30979.0,152.0,159,0
24,1,37.0,0,< 1 Year,Yes,32636.0,26.0,163,0
46,1,28.0,0,1-2 Year,Yes,34980.0,4.0,229,0
28,1,8.0,1,< 1 Year,No,29903.0,152.0,94,0
30,1,12.0,1,< 1 Year,No,27367.0,152.0,44,0
39,1,28.0,0,> 2 Years,Yes,37418.0,122.0,296,1
22,1,24.0,1,< 1 Year,No,30340.0,152.0,92,0
21,1,24.0,1,< 1 Year,No,29199.0,152.0,203,0
23,1,36.0,1,< 1 Year,No,28974.0,152.0,250,0
30,1,28.0,1,< 1 Year,No,50303.0,152.0,255,0
32,1,28.0,0,1-2 Year,Yes,35199.0,125.0,168,0
48,1,48.0,0,1-2 Year,Yes,2630.0,26.0,239,0
34,1,30.0,1,1-2 Year,No,2630.0,152.0,100,0
23,1,28.0,1,< 1 Year,No,43396.0,152.0,205,0
41,1,35.0,0,1-2 Year,Yes,23102.0,124.0,292,0
49,1,8.0,0,1-2 Year,Yes,40866.0,124.0,59,1
28,1,23.0,1,< 1 Year,No,30165.0,152.0,217,0
21,1,46.0,0,< 1 Year,Yes,33661.0,152.0,47,0
24,1,17.0,0,< 1 Year,Yes,38071.0,152.0,78,0
65,1,29.0,0,1-2 Year,Yes,23534.0,124.0,141,1
25,1,13.0,1,< 1 Year,No,21429.0,152.0,162,0
23,1,11.0,0,< 1 Year,No,32477.0,152.0,44,0
69,1,28.0,0,1-2 Year,Yes,51342.0,26.0,106,0
56,1,46.0,0,> 2 Years,Yes,38494.0,11.0,187,0
24,1,28.0,0,1-2 Year,Yes,29164.0,26.0,209,0
38,1,8.0,1,1-2 Year,No,52782.0,7.0,207,0
24,1,46.0,0,< 1 Year,Yes,42507.0,152.0,82,0
31,1,28.0,0,< 1 Year,Yes,26852.0,152.0,28,0
56,1,28.0,0,1-2 Year,Yes,49668.0,26.0,13,1
56,1,28.0,0,1-2 Year,Yes,22871.0,154.0,299,0
39,1,28.0,0,1-2 Year,Yes,38368.0,26.0,240,0
51,1,28.0,0,1-2 Year,Yes,60264.0,26.0,146,0
53,1,35.0,0,1-2 Year,No,34308.0,26.0,263,0
23,1,35.0,1,< 1 Year,No,2630.0,152.0,296,0
40,1,19.0,0,1-2 Year,Yes,2630.0,124.0,202,0
77,1,50.0,0,> 2 Years,Yes,36935.0,8.0,87,0
29,1,29.0,1,< 1 Year,No,31280.0,152.0,182,0
23,1,36.0,0,< 1 Year,Yes,32465.0,152.0,292,0
48,1,41.0,0,1-2 Year,Yes,2630.0,26.0,77,1
21,1,35.0,1,< 1 Year,No,113857.0,152.0,129,0
47,1,8.0,1,1-2 Year,No,41980.0,124.0,254,0
23,1,37.0,0,< 1 Year,No,40501.0,152.0,73,0
39,1,28.0,0,1-2 Year,Yes,40062.0,26.0,17,0
50,1,28.0,0,1-2 Year,Yes,2630.0,124.0,252,1
51,1,28.0,0,1-2 Year,Yes,37555.0,26.0,226,0
41,1,43.0,0,1-2 Year,Yes,37044.0,26.0,133,0
62,1,50.0,0,1-2 Year,Yes,28119.0,26.0,261,0
52,1,36.0,0,1-2 Year,Yes,2630.0,26.0,115,0
21,1,8.0,0,< 1 Year,No,68471.0,160.0,228,0
49,1,3.0,1,1-2 Year,No,2630.0,26.0,209,0
24,1,28.0,1,< 1 Year,No,45313.0,152.0,151,0
43,1,28.0,0,1-2 Year,Yes,50055.0,124.0,35,1
55,1,46.0,0,1-2 Year,Yes,30704.0,26.0,32,0
45,1,35.0,0,1-2 Year,Yes,41226.0,124.0,282,0
29,1,28.0,0,1-2 Year,Yes,2630.0,122.0,77,1
37,1,41.0,0,1-2 Year,Yes,34839.0,156.0,11,0
26,1,26.0,1,< 1 Year,No,33459.0,152.0,233,0
41,1,28.0,0,1-2 Year,Yes,38842.0,26.0,172,0
77,1,28.0,0,1-2 Year,Yes,33564.0,26.0,297,0
45,1,28.0,0,1-2 Year,Yes,35149.0,26.0,114,0
50,1,28.0,0,1-2 Year,Yes,44019.0,124.0,161,1
29,1,49.0,1,< 1 Year,No,19537.0,152.0,72,0
37,1,46.0,0,1-2 Year,Yes,23707.0,124.0,176,0
36,1,46.0,0,1-2 Year,Yes,28566.0,154.0,29,0
34,1,28.0,0,< 1 Year,Yes,27157.0,124.0,188,1
25,1,30.0,0,1-2 Year,Yes,2630.0,156.0,87,0
22,1,46.0,1,< 1 Year,No,30432.0,152.0,291,0
23,1,13.0,0,< 1 Year,No,29862.0,152.0,213,0
20,1,28.0,0,1-2 Year,Yes,27812.0,156.0,113,0
23,1,26.0,1,< 1 Year,No,22423.0,152.0,113,0
53,1,46.0,0,1-2 Year,Yes,29460.0,11.0,288,0
66,1,32.0,0,1-2 Year,Yes,29851.0,26.0,35,0
68,1,28.0,0,1-2 Year,Yes,37095.0,26.0,155,0
25,1,30.0,1,< 1 Year,No,31666.0,152.0,51,0
69,1,28.0,0,1-2 Year,Yes,58720.0,55.0,22,1
64,1,28.0,0,> 2 Years,Yes,31926.0,124.0,138,1
44,1,18.0,0,1-2 Year,No,2630.0,26.0,94,0
30,1,47.0,1,< 1 Year,No,2630.0,160.0,99,0
24,1,11.0,1,< 1 Year,No,36429.0,152.0,138,0
23,1,36.0,0,< 1 Year,No,2630.0,160.0,269,0
41,1,46.0,0,1-2 Year,Yes,43509.0,26.0,289,0
22,1,33.0,1,< 1 Year,No,30925.0,152.0,187,0
47,1,47.0,0,1-2 Year,Yes,40147.0,124.0,196,1
25,1,8.0,1,< 1 Year,No,28968.0,152.0,245,0
21,1,12.0,1,< 1 Year,No,25094.0,160.0,19,0
24,1,37.0,1,< 1 Year,No,29269.0,152.0,293,0
21,1,36.0,1,< 1 Year,No,37806.0,160.0,79,0
29,1,28.0,0,1-2 Year,Yes,35855.0,155.0,240,0
45,1,28.0,0,1-2 Year,Yes,2630.0,26.0,236,1
71,1,49.0,0,1-2 Year,Yes,51035.0,152.0,163,0
24,1,2.0,0,< 1 Year,Yes,34290.0,152.0,73,0
23,1,22.0,1,< 1 Year,No,45752.0,152.0,109,0
56,1,35.0,0,1-2 Year,Yes,34902.0,124.0,213,0
23,1,28.0,0,< 1 Year,Yes,41306.0,152.0,291,0
68,1,28.0,1,1-2 Year,No,43489.0,24.0,114,0
47,1,28.0,0,1-2 Year,Yes,39867.0,26.0,263,1
22,1,16.0,1,< 1 Year,No,18008.0,152.0,104,0
72,1,23.0,1,1-2 Year,No,36580.0,157.0,197,0
48,1,28.0,1,1-2 Year,No,32908.0,124.0,279,0
45,1,1.0,0,1-2 Year,No,2630.0,26.0,94,0
23,1,29.0,1,< 1 Year,No,35977.0,152.0,176,0
49,1,50.0,0,1-2 Year,Yes,41328.0,26.0,88,0
27,1,6.0,1,< 1 Year,No,21336.0,152.0,72,0
31,1,28.0,1,< 1 Year,No,39060.0,152.0,28,0
25,1,3.0,1,< 1 Year,No,2630.0,152.0,136,0
55,1,28.0,0,> 2 Years,Yes,63124.0,26.0,145,1
24,1,28.0,0,< 1 Year,Yes,56970.0,124.0,25,0
31,1,30.0,0,< 1 Year,No,27385.0,26.0,137,0
26,1,41.0,1,< 1 Year,No,31239.0,152.0,150,0
24,1,8.0,0,< 1 Year,No,2630.0,160.0,132,0
24,1,46.0,1,< 1 Year,No,30660.0,152.0,294,0
76,1,17.0,1,1-2 Year,No,2630.0,124.0,193,0
29,1,46.0,0,< 1 Year,Yes,2630.0,152.0,221,0
36,1,28.0,0,1-2 Year,No,40282.0,55.0,15,0
27,1,45.0,1,< 1 Year,No,28605.0,152.0,112,0
26,1,50.0,0,< 1 Year,Yes,2630.0,160.0,42,0
56,1,33.0,0,1-2 Year,Yes,25468.0,124.0,128,0
47,1,29.0,0,1-2 Year,Yes,52698.0,124.0,21,1
78,1,28.0,1,1-2 Year,Yes,2630.0,124.0,161,0
22,1,6.0,1,< 1 Year,No,29584.0,152.0,257,0
38,1,8.0,1,1-2 Year,No,27022.0,152.0,114,0
25,1,28.0,0,< 1 Year,No,29364.0,152.0,271,0
26,1,36.0,1,< 1 Year,No,37519.0,152.0,113,0
37,1,46.0,1,1-2 Year,No,18511.0,11.0,252,0
22,1,7.0,1,< 1 Year,No,2630.0,152.0,271,0
23,1,36.0,0,< 1 Year,Yes,29491.0,152.0,104,0
45,1,28.0,0,1-2 Year,Yes,33022.0,124.0,73,0
24,1,11.0,1,< 1 Year,No,29493.0,152.0,80,0
32,1,19.0,0,< 1 Year,Yes,29686.0,124.0,68,0
20,1,5.0,1,< 1 Year,Yes,25264.0,160.0,154,0
22,1,17.0,1,< 1 Year,No,57923.0,152.0,24,0
36,1,28.0,0,1-2 Year,Yes,2630.0,124.0,31,0
52,1,14.0,0,1-2 Year,Yes,23863.0,26.0,201,0
23,1,28.0,1,< 1 Year,No,76401.0,152.0,227,0
21,1,28.0,0,1-2 Year,Yes,44887.0,26.0,247,0
24,1,13.0,1,< 1 Year,No,26838.0,151.0,67,0
34,1,35.0,1,1-2 Year,Yes,30103.0,156.0,258,0
25,1,28.0,0,< 1 Year,Yes,34656.0,26.0,285,0
30,1,42.0,0,1-2 Year,No,2630.0,124.0,256,0
22,1,8.0,1,< 1 Year,No,40065.0,152.0,286,0
29,1,45.0,0,< 1 Year,Yes,26412.0,152.0,30,0
22,1,15.0,0,< 1 Year,Yes,26281.0,26.0,240,0
22,1,8.0,1,< 1 Year,No,49957.0,152.0,224,0
41,1,46.0,0,1-2 Year,Yes,27743.0,124.0,206,0
26,1,14.0,1,< 1 Year,No,27999.0,152.0,147,0
50,1,28.0,0,1-2 Year,Yes,48055.0,26.0,44,0
21,1,15.0,1,< 1 Year,Yes,2630.0,160.0,149,0
23,1,7.0,1,< 1 Year,No,26694.0,152.0,95,0
26,1,0.0,0,< 1 Year,No,2630.0,152.0,76,0
24,1,39.0,1,< 1 Year,No,57148.0,152.0,209,0
44,1,48.0,0,1-2 Year,Yes,2630.0,124.0,247,0
23,1,28.0,0,< 1 Year,Yes,20879.0,160.0,132,1
21,1,36.0,1,< 1 Year,No,64195.0,152.0,237,0
49,1,28.0,0,1-2 Year,Yes,37680.0,122.0,128,0
32,1,41.0,1,< 1 Year,No,49728.0,152.0,81,0
24,1,37.0,0,< 1 Year,Yes,31190.0,152.0,282,1
47,1,2.0,0,1-2 Year,No,2630.0,156.0,69,0
25,1,8.0,1,< 1 Year,No,22225.0,152.0,85,0
31,1,28.0,1,< 1 Year,No,47988.0,152.0,166,0
26,1,8.0,1,< 1 Year,No,57804.0,152.0,272,0
28,1,15.0,1,< 1 Year,No,31057.0,152.0,275,0
53,1,35.0,0,1-2 Year,Yes,2630.0,26.0,48,0
48,1,18.0,1,1-2 Year,No,30961.0,124.0,188,0
40,1,8.0,0,1-2 Year,Yes,40391.0,8.0,97,0
48,1,38.0,0,> 2 Years,Yes,45392.0,26.0,86,1
38,1,6.0,1,1-2 Year,No,22542.0,152.0,72,0
59,1,28.0,1,1-2 Year,No,55312.0,26.0,133,0
35,1,2.0,0,1-2 Year,Yes,27529.0,152.0,196,0
48,1,28.0,1,1-2 Year,No,2630.0,124.0,243,0
54,1,28.0,0,> 2 Years,Yes,31295.0,26.0,237,1
25,1,46.0,1,< 1 Year,No,39648.0,152.0,32,0
63,1,14.0,1,1-2 Year,No,37838.0,26.0,10,0
21,1,50.0,1,< 1 Year,No,2630.0,152.0,95,0
60,1,28.0,0,1-2 Year,Yes,33070.0,124.0,229,0
45,1,28.0,0,1-2 Year,Yes,40739.0,124.0,86,0
53,1,29.0,0,1-2 Year,Yes,32411.0,8.0,295,1
42,1,28.0,0,1-2 Year,Yes,41492.0,124.0,100,0
63,1,50.0,1,1-2 Year,No,32178.0,25.0,213,0
28,1,36.0,0,< 1 Year,No,47230.0,152.0,198,0
42,1,48.0,0,1-2 Year,Yes,2630.0,26.0,113,0
23,1,41.0,1,< 1 Year,No,34227.0,152.0,82,0
53,1,41.0,1,1-2 Year,No,33300.0,124.0,34,0
37,1,29.0,0,1-2 Year,Yes,2630.0,26.0,175,0
52,1,38.0,1,1-2 Year,No,2630.0,26.0,13,0
49,1,22.0,0,1-2 Year,Yes,27947.0,8.0,43,0
46,1,48.0,0,1-2 Year,Yes,2630.0,26.0,125,0
32,1,50.0,1,1-2 Year,No,30675.0,18.0,287,0
42,1,8.0,1,1-2 Year,No,45841.0,124.0,19,0
22,1,13.0,1,< 1 Year,No,26384.0,152.0,230,0
23,1,6.0,0,< 1 Year,Yes,21605.0,151.0,22,1
26,1,46.0,1,< 1 Year,No,28028.0,152.0,235,0
44,1,28.0,0,1-2 Year,Yes,40593.0,122.0,18,1
24,1,32.0,0,< 1 Year,Yes,2630.0,152.0,77,0
53,1,1.0,0,1-2 Year,Yes,2630.0,26.0,39,0
43,1,8.0,1,1-2 Year,No,36988.0,124.0,297,0
77,1,15.0,1,1-2 Year,No,2630.0,124.0,119,0
36,1,28.0,1,1-2 Year,No,26326.0,26.0,183,0
24,1,8.0,1,< 1 Year,No,37769.0,152.0,146,0
51,1,28.0,0,1-2 Year,Yes,23375.0,26.0,182,1
24,1,15.0,0,< 1 Year,Yes,32615.0,152.0,280,0
24,1,36.0,1,< 1 Year,No,2630.0,152.0,216,0
45,1,8.0,0,1-2 Year,Yes,48430.0,124.0,224,1
20,1,36.0,0,< 1 Year,Yes,27936.0,160.0,273,0
43,1,28.0,0,1-2 Year,Yes,2630.0,124.0,252,0
35,1,28.0,0,1-2 Year,Yes,25631.0,124.0,206,1
57,1,39.0,0,> 2 Years,Yes,2630.0,124.0,80,0
44,1,45.0,0,1-2 Year,Yes,30260.0,124.0,111,1
65,1,46.0,0,1-2 Year,Yes,34816.0,26.0,214,1
38,1,9.0,0,1-2 Year,Yes,25477.0,26.0,171,0
71,1,39.0,1,1-2 Year,No,2630.0,26.0,15,0
62,1,8.0,0,1-2 Year,Yes,22568.0,26.0,253,0
56,1,8.0,1,1-2 Year,No,75001.0,26.0,76,0
25,1,8.0,1,< 1 Year,No,27304.0,152.0,26,0
22,1,15.0,0,< 1 Year,No,39171.0,152.0,157,0
42,1,28.0,1,1-2 Year,No,28304.0,124.0,254,0
24,1,28.0,0,< 1 Year,Yes,57486.0,124.0,242,0
23,1,8.0,1,< 1 Year,No,45322.0,152.0,112,0
47,1,26.0,0,1-2 Year,Yes,29882.0,124.0,50,0
78,1,28.0,0,> 2 Years,Yes,36041.0,124.0,215,0
